frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
12,0.0,0,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0,0.0,0,1.0,1.0,0,0,0,0,0.6666666666666666,0.35714285714285715,0.0,0.5,0.35714285714285715,0.5,0.0,0.0,0.5,1.0,1.0
13,0.0,0,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,0,0.0,0,1.0,0.0,0,0,0,0,0.8333333333333334,0.35714285714285715,0.0,0.6666666666666666,0.35714285714285715,0.5,0.0,0.0,0.5,1.0,1.0
14,0.0,0,1.0,0.0,0.0,0.5,1.0,0.5,0,0.0,0,1.0,1.0,0,0,0,0,0.8333333333333334,0.2857142857142857,1.0,0.6666666666666666,0.2857142857142857,0.5,1.0,0.0,0.5,1.0,1.0
15,0.0,0,1.0,0.0,0.0,0.0,1.0,0.5,0,1.0,0,0.0,0.0,0,0,0,0,0.5,0.14285714285714285,1.0,0.5,0.14285714285714285,0.5,1.0,0.0,0.5,1.0,1.0
16,0.0,0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0.16666666666666666,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,0.0,0,1.0,1.0,0.0,0.5,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0,1.0,1.0,0,0,0,0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19,1.0,0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0,0.0,0,1.0,0.0,0,0,0,0,0.16666666666666666,0.07142857142857142,0.0,0.16666666666666666,0.07142857142857142,0.5,0.0,0.0,0.5,1.0,1.0
20,0.0,0,1.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.5,0,1.0,0,1.0,0.0,0,0,0,0,0.3333333333333333,0.14285714285714285,0.0,0.3333333333333333,0.14285714285714285,0.5,1.0,0.0,0.5,1.0,1.0
21,0.0,0,1.0,0.0,0.0,0.5,1.0,0.5,0,0.0,0,1.0,0.0,0,0,0,0,0.6666666666666666,0.21428571428571427,1.0,0.6666666666666666,0.2857142857142857,0.5,1.0,1.0,0.5,1.0,1.0
22,0.0,0,0.0,0.0,0.0,0.5,1.0,0.5,0,1.0,0,0.0,0.0,0,0,0,0,0.6666666666666666,0.35714285714285715,1.0,0.6666666666666666,0.35714285714285715,0.5,1.0,0.0,0.5,1.0,1.0
23,0.0,0,1.0,0.3333333333333333,0.0,0.5,1.0,1.0,0,1.0,0,1.0,0.0,0,0,0,0,0.8333333333333334,0.42857142857142855,1.0,0.6666666666666666,0.5,0.5,1.0,0.0,0.5,1.0,1.0
24,0.0,0,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0,1.0,0,1.0,0.0,0,0,0,0,0.6666666666666666,0.5714285714285714,1.0,0.6666666666666666,0.5714285714285714,0.5,1.0,0.0,0.5,1.0,1.0
25,0.0,0,1.0,0.6666666666666666,0.0,0.5,0.6666666666666666,1.0,0,1.0,0,0.0,0.0,0,0,0,0,0.6666666666666666,0.7857142857142857,1.0,0.6666666666666666,0.7142857142857143,0.5,0.0,0.0,0.5,1.0,1.0
26,0.0,0,1.0,0.6666666666666666,0.0,0.5,0.6666666666666666,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0.8333333333333334,0.7857142857142857,1.0,0.8333333333333334,0.8571428571428571,0.5,0.0,0.0,0.5,1.0,1.0
27,0.0,0,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.5,0,0.0,0,0.0,0.0,0,0,0,0,0.8333333333333334,0.9285714285714286,1.0,0.8333333333333334,0.9285714285714286,0.5,0.0,0.0,0.5,1.0,1.0
28,0.0,0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0,1.0,0,0.0,0.0,0,0,0,0,0.8333333333333334,0.9285714285714286,1.0,0.8333333333333334,0.9285714285714286,0.5,0.0,0.0,0.5,1.0,1.0
29,0.0,0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0,1.0,0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0
30,1.0,0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0,1.0,0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,1.0
31,1.0,0,1.0,1.0,1.0,0.5,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0.9285714285714286,0.5,1.0,0.0,0.5,1.0,1.0
32,1.0,0,1.0,1.0,1.0,0.5,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0.9285714285714286,0.5,1.0,0.0,0.5,1.0,1.0
33,0.0,0,1.0,1.0,1.0,0.5,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,0.0,1.0,1.0,0.0
34,0.0,0,1.0,1.0,1.0,0.5,0.3333333333333333,0.0,0,1.0,0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,0.8333333333333334,0.9285714285714286,0.5,1.0,0.0,0.5,1.0,1.0
35,0.0,0,1.0,1.0,1.0,0.5,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,0.8333333333333334,0.9285714285714286,0.5,1.0,0.0,0.5,1.0,1.0
